CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance
21624,642,Faith,Price,1975-08-15,S,F,70000.00,5,Graduate Degree,Professional,1,2,2-5 Miles
21625,553,Jennifer,Hall,1964-10-20,M,F,70000.00,5,Graduate Degree,Professional,1,2,2-5 Miles
21626,648,Brianna,Garcia,1993-12-04,M,F,70000.00,5,Graduate Degree,Professional,1,2,0-1 Miles
21627,302,Bailey,Roberts,1962-06-16,M,F,70000.00,5,Graduate Degree,Professional,1,2,2-5 Miles
21628,612,Kelli,Xu,1976-04-08,S,F,40000.00,0,Bachelors,Professional,0,1,2-5 Miles
21629,52,Thomas,Thomas,1988-02-27,S,M,50000.00,3,Bachelors,Skilled Manual,0,1,0-1 Miles
21630,627,Faith,Jenkins,1986-01-30,M,F,50000.00,3,Bachelors,Skilled Manual,1,2,2-5 Miles
21631,49,Martin,Sanchez,1960-11-13,M,M,50000.00,3,Bachelors,Skilled Manual,1,3,10+ Miles
21632,312,Jaclyn,Liang,1994-08-31,M,F,50000.00,3,Bachelors,Skilled Manual,1,3,10+ Miles
21633,633,Cameron,Zhang,1966-07-16,M,M,50000.00,3,Bachelors,Skilled Manual,1,3,10+ Miles
21634,614,Arianna,Cook,1968-10-04,M,F,50000.00,3,Bachelors,Skilled Manual,1,3,10+ Miles
21635,352,Christian,Lewis,1990-05-26,M,M,50000.00,3,Bachelors,Skilled Manual,1,3,10+ Miles
21636,385,Katherine,Rivera,1973-04-01,M,F,50000.00,3,Bachelors,Skilled Manual,1,3,10+ Miles
21637,359,Richard,Lewis,1992-03-06,S,M,40000.00,0,Bachelors,Professional,0,1,2-5 Miles
21638,539,Olivia,Harris,1976-08-14,S,F,40000.00,0,Bachelors,Professional,0,1,2-5 Miles
21639,612,Anthony,Wilson,1995-11-07,M,M,60000.00,4,Bachelors,Skilled Manual,1,3,10+ Miles
21640,314,Charles,Cooper,1981-12-22,M,M,60000.00,5,Bachelors,Skilled Manual,0,3,2-5 Miles
21641,314,Kaylee,Perez,1969-12-15,M,F,60000.00,2,Bachelors,Skilled Manual,1,2,2-5 Miles
21642,59,Alexandra,Rodriguez,1983-07-18,M,F,60000.00,2,Bachelors,Skilled Manual,1,2,2-5 Miles
21643,311,Wyatt,Diaz,1991-03-14,M,M,60000.00,2,Bachelors,Skilled Manual,1,2,2-5 Miles
21644,383,Sydney,Howard,1976-11-04,M,F,60000.00,2,Bachelors,Skilled Manual,1,2,2-5 Miles
21645,644,Spencer,Alexander,1972-05-30,M,M,60000.00,2,Bachelors,Skilled Manual,1,2,0-1 Miles
21646,335,Luis,Bryant,1985-09-25,M,M,70000.00,2,Bachelors,Professional,1,2,0-1 Miles
21647,611,Blake,Brown,1994-01-09,S,M,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21648,301,Ronnie,Sun,1991-03-15,S,M,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21649,311,Keith,Nara,1997-02-25,M,M,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21650,312,Cedric,Zeng,1984-02-05,M,M,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21651,633,Sean,Cooper,1963-10-20,M,M,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21652,68,Julia,Bell,1978-08-21,M,F,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21653,361,Jose,Anderson,1980-11-05,S,M,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21654,329,Aidan,Barnes,1970-02-16,S,M,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21655,56,Zachary,Bryant,1979-03-07,M,M,70000.00,2,Bachelors,Professional,1,2,2-5 Miles
21656,69,Hannah,Hayes,1980-03-03,M,F,70000.00,2,Bachelors,Professional,1,3,0-1 Miles
21657,609,Sara,Green,1973-07-28,S,F,70000.00,0,Bachelors,Professional,0,1,2-5 Miles
21658,68,Jocelyn,Powell,1965-01-02,M,F,60000.00,2,Graduate Degree,Professional,1,0,2-5 Miles
21659,50,Gabrielle,Jenkins,1988-05-30,M,F,60000.00,2,Graduate Degree,Professional,1,0,2-5 Miles
21660,339,Allison,Watson,1982-09-03,M,F,60000.00,2,Graduate Degree,Professional,1,0,2-5 Miles
21661,163,Terry,Champion,1964-03-21,S,M,30000.00,0,High School,Manual,0,1,1-2 Miles
21662,206,Orlando,Muñoz,1976-09-19,S,M,10000.00,0,Partial High School,Manual,1,2,1-2 Miles
21663,177,Kenneth,Goel,1968-02-16,S,M,20000.00,0,Partial High School,Manual,0,2,0-1 Miles
21664,189,Edwin,Yuan,1983-03-04,S,M,20000.00,0,Partial High School,Manual,1,2,1-2 Miles
21665,180,Karl,Jai,1977-03-01,S,M,30000.00,0,High School,Manual,0,1,1-2 Miles
21666,153,Leslie,Jimenez,1967-05-21,M,F,40000.00,1,Bachelors,Skilled Manual,1,0,0-1 Miles
21667,159,Crystal,Zhang,1998-06-16,M,F,40000.00,1,Bachelors,Skilled Manual,1,1,1-2 Miles
21668,234,Christina,Rogers,1984-11-04,M,F,40000.00,1,Bachelors,Skilled Manual,1,1,0-1 Miles
21669,236,Jessica,Rodriguez,1997-03-12,M,F,40000.00,1,Bachelors,Skilled Manual,1,1,1-2 Miles
21670,187,Benjamin,Lal,1984-06-02,S,M,20000.00,0,Partial High School,Manual,1,2,1-2 Miles
21671,189,Nicolas,Jai,1977-12-04,S,M,30000.00,0,High School,Manual,0,1,2-5 Miles
21672,166,Craig,Gomez,1980-05-13,S,M,30000.00,0,High School,Manual,0,1,2-5 Miles
21673,196,Jésus,Gill,1994-06-14,S,M,30000.00,0,High School,Manual,0,1,1-2 Miles
21674,155,Jada,Morris,1970-05-11,M,F,10000.00,0,Partial High School,Manual,0,2,0-1 Miles
21675,202,Adriana,Rana,1974-12-31,S,F,10000.00,0,Partial High School,Manual,0,2,0-1 Miles
21676,219,Valerie,Guo,1984-06-05,S,F,20000.00,0,Partial High School,Manual,1,2,1-2 Miles
21677,220,Cedric,Chander,1977-11-05,S,M,20000.00,0,Partial High School,Manual,0,2,1-2 Miles
21678,260,Alvin,Tang,1982-03-26,S,M,20000.00,0,Partial High School,Manual,0,2,0-1 Miles
21679,230,Drew,Yuan,1980-07-14,S,M,30000.00,0,High School,Manual,0,1,2-5 Miles
21680,135,Ricky,Torres,1982-10-03,S,M,30000.00,0,High School,Manual,0,1,2-5 Miles
21681,157,Casey,Ortega,1987-08-31,S,M,40000.00,2,Partial College,Clerical,1,1,1-2 Miles
21682,234,Katrina,Goel,1964-08-31,S,F,40000.00,2,Partial College,Clerical,1,2,1-2 Miles
21683,279,Henry,Suri,1996-04-05,S,M,40000.00,2,Partial College,Clerical,1,2,0-1 Miles
21684,189,Mariah,Bennett,1986-03-18,M,F,10000.00,0,Partial High School,Manual,1,2,1-2 Miles
21685,632,Bailey,Green,1983-10-25,S,F,40000.00,3,Partial College,Clerical,1,1,1-2 Miles
21686,302,Albert,Ortega,1993-01-27,M,M,40000.00,3,Partial College,Clerical,0,2,0-1 Miles
21687,316,Sarah,Brown,1970-11-25,S,F,50000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21688,361,Jesse,Morris,1975-12-14,S,M,70000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21689,609,Olivia,Simmons,1991-02-16,M,F,40000.00,0,Graduate Degree,Skilled Manual,1,1,1-2 Miles
21690,49,Samantha,Thomas,1990-06-21,S,F,60000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21691,59,Brandon,Martin,1988-03-30,S,M,60000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21692,648,Savannah,Ward,1975-12-02,S,F,60000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21693,299,Alyssa,Ashe,1967-02-06,S,F,60000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21694,299,Bobby,Sai,1993-04-24,S,M,60000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21695,299,Ethan,Rodriguez,1987-01-05,M,M,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21696,614,Gabrielle,Watson,1996-11-10,M,F,10000.00,1,High School,Manual,0,2,0-1 Miles
21697,385,Dalton,Powell,1990-12-09,M,M,10000.00,1,High School,Manual,1,2,1-2 Miles
21698,311,Tracy,She,1975-05-09,M,F,20000.00,0,High School,Manual,0,2,1-2 Miles
21699,339,Logan,Sharma,1991-10-15,M,M,40000.00,0,Partial College,Clerical,1,1,1-2 Miles
21700,352,Juan,Ramirez,1978-12-03,M,M,40000.00,0,Partial College,Clerical,1,1,1-2 Miles
21701,542,Abigail,Sanders,1984-10-07,M,F,30000.00,0,High School,Clerical,1,2,1-2 Miles
21702,64,Paige,Gonzales,1980-09-04,M,F,30000.00,0,High School,Clerical,0,2,0-1 Miles
21703,69,Paige,Blue,1979-09-29,M,F,30000.00,0,High School,Clerical,0,2,1-2 Miles
21704,637,Charles,Martinez,1967-10-17,M,M,40000.00,0,Partial College,Clerical,1,1,1-2 Miles
21705,307,Warren,Sharma,1996-12-21,M,M,30000.00,0,High School,Skilled Manual,0,2,0-1 Miles
21706,612,Haley,Murphy,1983-11-18,M,F,30000.00,0,High School,Skilled Manual,1,2,1-2 Miles
21707,618,Cassidy,Simmons,1991-05-14,M,F,30000.00,0,High School,Skilled Manual,1,2,1-2 Miles
21708,616,Andrea,Brooks,1972-05-27,M,F,40000.00,0,Partial College,Clerical,1,1,0-1 Miles
21709,546,Katherine,Torres,1966-09-11,S,F,40000.00,0,Partial College,Clerical,1,1,1-2 Miles
21710,62,Brittany,Gonzales,1994-04-13,M,F,40000.00,0,Partial College,Clerical,1,1,1-2 Miles
21711,383,Hailey,Gray,1992-04-16,S,F,40000.00,0,Partial College,Clerical,1,1,1-2 Miles
21712,316,Megan,Ross,1994-07-23,M,F,80000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21713,315,Jose,Parker,1981-05-06,S,M,80000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21714,612,Carmen,Patel,1994-04-13,S,F,80000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21715,644,Jonathan,Ross,1966-01-16,M,M,80000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21716,612,Gerald,Sara,1974-07-18,M,M,80000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21717,374,Angel,King,1972-01-08,M,M,40000.00,0,Partial College,Clerical,1,1,0-1 Miles
21718,336,Devin,Roberts,1976-03-13,S,M,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21719,543,Morgan,Torres,1981-10-27,S,F,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21720,301,Raul,Jai,1985-11-04,S,M,60000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21721,635,Sara,Campbell,1975-03-01,S,F,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21722,372,Spencer,Wood,1985-07-02,M,M,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21723,302,Tiffany,Huang,1992-03-08,M,F,50000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21724,311,Mandy,Yang,1963-09-04,S,F,50000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21725,69,Gabrielle,Cannata,1966-09-28,S,F,50000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21726,63,Morgan,Hall,1980-02-05,S,F,40000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21727,64,Arianna,Flores,1974-10-08,M,F,40000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21728,612,Madison,Harris,1961-03-25,S,F,40000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21729,641,Alexandria,Morgan,1989-09-07,S,F,40000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21730,301,Noah,Campbell,1997-11-23,M,M,40000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21731,331,Alexandra,Diaz,1986-09-28,M,F,40000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21732,57,Ian,Johnson,1981-04-07,S,M,50000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21733,627,Ian,Simmons,1998-02-25,S,M,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21734,337,Grace,Garcia,1971-01-04,M,F,60000.00,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles
21735,314,Grace,Diaz,1994-12-08,M,F,70000.00,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles
21736,301,Thomas,Thompson,1987-01-18,M,M,70000.00,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles
21737,223,Timothy,Rivera,1960-08-15,S,M,10000.00,0,Graduate Degree,Manual,1,0,0-1 Miles
21738,265,Francis,Alonso,1978-01-03,M,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
21739,273,Dale,Rai,1992-09-30,S,M,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
21740,273,Taylor,Walker,1973-06-23,M,F,20000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
21741,54,Alexa,Sanders,1992-06-25,M,F,70000.00,0,Partial College,Professional,1,2,5-10 Miles
21742,51,Katelyn,Cox,1964-09-08,M,F,90000.00,4,Partial College,Professional,1,3,2-5 Miles
21743,307,Theresa,Rubio,1984-05-08,M,F,110000.00,2,Bachelors,Management,1,4,2-5 Miles
21744,310,Emma,Perry,1983-01-04,M,F,110000.00,2,Bachelors,Management,1,4,2-5 Miles
21745,52,Isabel,Foster,1961-08-03,S,F,80000.00,3,Bachelors,Management,1,0,2-5 Miles
21746,334,Xavier,Hernandez,1962-05-19,M,M,40000.00,2,High School,Skilled Manual,1,2,2-5 Miles
21747,302,Derrick,Munoz,1986-01-16,M,M,70000.00,0,Bachelors,Professional,1,1,2-5 Miles
21748,325,Wyatt,Harris,1964-10-01,S,M,70000.00,0,Bachelors,Professional,0,1,0-1 Miles
21749,310,Ashley,Williams,1999-01-12,S,F,50000.00,0,Bachelors,Management,0,2,1-2 Miles
21750,312,Carlos,Reed,1988-07-28,M,M,60000.00,0,Graduate Degree,Management,1,2,10+ Miles
21751,335,Logan,Jackson,1961-10-21,M,M,60000.00,0,Graduate Degree,Management,1,2,1-2 Miles
21752,41,Rafael,Li,1992-05-17,M,M,60000.00,0,Graduate Degree,Management,1,2,10+ Miles
21753,536,Morgan,Robinson,1969-03-07,M,F,70000.00,0,Bachelors,Management,1,2,1-2 Miles
21754,548,Kaitlyn,Lopez,1968-03-23,M,F,70000.00,0,Bachelors,Management,0,2,1-2 Miles
21755,312,Lucas,White,1964-02-21,M,M,70000.00,0,Bachelors,Management,1,2,1-2 Miles
21756,369,Allison,Carter,1991-03-30,M,F,80000.00,0,Bachelors,Management,0,2,1-2 Miles
21757,623,Elijah,Wang,1974-11-07,M,M,80000.00,0,Bachelors,Management,1,2,5-10 Miles
21758,612,Patricia,Malhotra,1975-06-21,M,F,40000.00,0,High School,Professional,1,2,10+ Miles
21759,71,Jennifer,Moore,1966-03-01,M,F,40000.00,0,High School,Professional,1,2,10+ Miles
21760,311,Margaret,She,1974-12-10,M,F,40000.00,0,High School,Professional,1,2,10+ Miles
21761,374,Makayla,Sanders,1982-11-24,S,F,70000.00,0,Bachelors,Management,1,2,10+ Miles
21762,616,Andrea,Hernandez,1982-01-15,M,F,70000.00,0,Bachelors,Management,1,2,1-2 Miles
21763,634,Madison,Brown,1989-01-28,M,F,40000.00,0,High School,Professional,0,2,2-5 Miles
21764,58,Nathan,Smith,1971-01-15,M,M,40000.00,0,High School,Professional,1,2,10+ Miles
21765,546,Nathaniel,Kelly,1994-05-07,M,M,40000.00,0,High School,Professional,0,3,2-5 Miles
21766,298,Jesse,Baker,1972-12-23,M,M,70000.00,0,Bachelors,Management,1,2,10+ Miles
21767,298,Mariah,Ramirez,1970-04-08,M,F,70000.00,0,Bachelors,Management,1,3,10+ Miles
21768,53,Cole,Watson,1995-04-23,S,M,70000.00,0,Bachelors,Management,1,3,10+ Miles
21769,311,Michele,Rubio,1981-04-15,S,F,70000.00,0,Bachelors,Management,0,3,2-5 Miles
21770,635,Brandon,Thomas,1977-09-26,M,M,60000.00,0,Bachelors,Management,1,2,10+ Miles
21771,307,Sheena,Shen,1968-03-13,M,F,60000.00,0,Bachelors,Management,1,2,10+ Miles
21772,547,Sarah,Patterson,1992-02-24,M,F,60000.00,0,Bachelors,Management,1,2,10+ Miles
21773,536,Alyssa,Rogers,1980-12-24,M,F,60000.00,0,Bachelors,Management,1,2,2-5 Miles
21774,374,Brian,James,1982-04-29,M,M,70000.00,1,Partial College,Professional,1,1,10+ Miles
21775,345,Sean,Ramirez,1974-04-08,S,M,70000.00,1,Partial College,Professional,1,1,10+ Miles
21776,623,Daniel,Thompson,1961-04-11,M,M,70000.00,1,Partial College,Professional,1,1,10+ Miles
21777,66,Emily,Gonzales,1973-04-30,M,F,70000.00,1,Partial College,Professional,1,1,2-5 Miles
21778,612,Louis,Shen,1976-04-02,M,M,70000.00,1,Partial College,Professional,1,1,2-5 Miles
21779,311,Maurice,Black,1970-11-11,S,M,70000.00,1,Partial College,Professional,1,1,10+ Miles
21780,311,Pedro,Gonzalez,1995-01-24,M,M,70000.00,1,Partial College,Professional,1,1,2-5 Miles
21781,626,Jared,Rivera,1992-08-20,M,M,60000.00,0,Bachelors,Management,1,3,10+ Miles
21782,536,Blake,Martin,1982-03-21,S,M,40000.00,1,High School,Professional,1,2,10+ Miles
21783,612,Kate,Goel,1999-07-14,S,F,40000.00,1,High School,Professional,1,2,10+ Miles
21784,614,Mackenzie,Hernandez,1987-09-17,S,F,60000.00,1,Partial College,Professional,1,1,10+ Miles
21785,307,Tabitha,Rodriguez,1990-03-29,S,F,60000.00,1,Partial College,Professional,0,2,2-5 Miles
21786,316,Alexis,Bennett,1982-09-15,M,F,60000.00,1,Bachelors,Management,1,0,10+ Miles
21787,326,Rebecca,Allen,1975-03-27,M,F,60000.00,1,Bachelors,Management,1,0,10+ Miles
21788,331,Spencer,Barnes,1985-09-22,M,M,60000.00,1,Bachelors,Management,1,0,2-5 Miles
21789,343,Lauren,Griffin,1963-08-09,M,F,60000.00,1,Bachelors,Management,1,0,10+ Miles
21790,358,James,Diaz,1977-02-11,M,M,60000.00,1,Bachelors,Management,1,0,10+ Miles
21791,361,Richard,Price,1962-09-15,M,M,70000.00,1,Bachelors,Management,1,2,1-2 Miles
21792,69,Cassidy,Butler,1982-01-30,M,F,60000.00,1,Partial College,Professional,1,2,10+ Miles
21793,546,Kaylee,Scott,1967-03-16,M,F,60000.00,1,Partial College,Professional,1,2,2-5 Miles
21794,315,Alyssa,James,1970-03-17,M,F,60000.00,1,Partial College,Professional,0,0,2-5 Miles
21795,361,Tristan,Bennett,1980-01-23,S,M,70000.00,1,Partial College,Professional,1,2,10+ Miles
21796,66,Emma,Ward,1999-11-24,M,F,40000.00,1,Partial High School,Skilled Manual,1,2,2-5 Miles
21797,609,Kelvin,Gao,1974-08-25,M,M,60000.00,1,Partial College,Professional,1,2,2-5 Miles
21798,543,Jade,Sanders,1966-09-04,M,F,60000.00,1,Partial College,Professional,1,2,2-5 Miles
21799,543,Angel,Cook,1985-03-02,M,M,60000.00,1,Partial College,Professional,1,2,10+ Miles
21800,311,Heidi,Raman,1963-02-09,M,F,60000.00,1,Partial College,Professional,1,1,2-5 Miles
21801,352,Kaylee,Cooper,1963-06-22,M,F,70000.00,2,Partial College,Professional,1,1,1-2 Miles
21802,372,Lucas,Roberts,1980-12-20,M,M,80000.00,1,Bachelors,Management,1,1,5-10 Miles
21803,49,Emily,Thomas,1999-10-02,M,F,40000.00,1,Partial High School,Skilled Manual,1,3,10+ Miles
21804,632,Brooke,Cook,1964-11-21,M,F,60000.00,1,High School,Professional,1,2,10+ Miles
21805,635,Lucas,Russell,1962-09-11,M,M,60000.00,1,Partial College,Professional,1,1,2-5 Miles
21806,301,Kelvin,Xie,1964-06-13,S,M,60000.00,1,Partial College,Professional,1,2,10+ Miles
21807,310,Amanda,Campbell,1962-05-16,M,F,60000.00,1,Partial College,Professional,0,2,2-5 Miles
21808,315,Amanda,Green,1975-02-14,M,F,60000.00,1,Partial College,Professional,1,2,2-5 Miles
21809,334,Sydney,Thompson,1998-01-06,M,F,60000.00,1,Partial College,Professional,1,2,10+ Miles
21810,372,Justin,Miller,1973-06-23,M,M,70000.00,2,Partial College,Professional,1,2,10+ Miles
21811,310,Olivia,Williams,1976-04-17,M,F,70000.00,1,Partial High School,Skilled Manual,1,3,10+ Miles
21812,637,Adrian,Bailey,1988-03-09,M,M,60000.00,1,High School,Professional,0,2,2-5 Miles
21813,64,Dalton,Brown,1984-12-13,M,M,60000.00,1,High School,Professional,0,2,2-5 Miles
21814,552,Noah,Edwards,1983-07-14,M,M,60000.00,1,High School,Professional,1,2,10+ Miles
21815,63,Gabrielle,Green,1982-03-17,S,F,60000.00,1,High School,Professional,1,2,10+ Miles
21816,175,Jackson,Roberts,1962-02-22,S,M,130000.00,3,Bachelors,Management,0,4,0-1 Miles
21817,273,Jerome,Carlson,1995-03-10,M,M,160000.00,3,Partial College,Professional,1,4,5-10 Miles
21818,225,Willie,Chander,1978-04-16,M,M,110000.00,4,Partial College,Professional,1,3,5-10 Miles
21819,224,Chloe,Howard,1972-08-21,M,F,110000.00,4,Partial College,Professional,1,3,5-10 Miles
21820,190,Priscilla,Nath,1992-04-21,M,F,110000.00,4,Partial College,Professional,1,3,5-10 Miles
21821,142,Clayton,Tang,1985-05-20,S,M,120000.00,4,High School,Professional,1,4,5-10 Miles
21822,278,Gregory,Yuan,1993-06-08,S,M,170000.00,3,Bachelors,Management,0,3,0-1 Miles
21823,123,Lacey,She,1974-05-30,S,F,120000.00,4,High School,Professional,1,4,5-10 Miles
21824,255,Warren,She,1960-10-31,M,M,150000.00,4,High School,Professional,1,3,5-10 Miles
21825,140,Randy,Zhou,1962-08-11,M,M,110000.00,4,Partial College,Professional,1,4,5-10 Miles
21826,121,Abigail,Russell,1962-02-17,M,F,120000.00,4,Partial High School,Professional,1,4,10+ Miles
21827,171,Mallory,Gutierrez,1990-03-04,M,F,130000.00,4,Partial College,Professional,1,3,0-1 Miles
21828,160,Megan,Gonzales,1997-02-21,S,F,130000.00,4,Partial College,Professional,0,3,0-1 Miles
21829,270,Carolyn,Rana,1988-01-08,M,F,170000.00,3,High School,Professional,0,4,5-10 Miles
21830,272,Briana,Alonso,1978-11-22,M,F,170000.00,4,High School,Professional,1,2,5-10 Miles
21831,189,Yolanda,Anand,1968-02-08,M,F,80000.00,2,Partial College,Professional,1,1,10+ Miles
21832,188,Pedro,Gill,1961-06-18,M,M,80000.00,0,Bachelors,Management,1,2,10+ Miles
21833,130,Terrance,Gonzalez,1991-09-01,S,M,90000.00,0,Partial College,Professional,0,2,2-5 Miles
21834,120,Jillian,Mehta,1996-03-25,M,F,90000.00,0,Partial College,Professional,1,2,10+ Miles
21835,175,Susan,Sun,1962-01-26,M,F,120000.00,4,Bachelors,Management,1,4,10+ Miles
21836,162,Kristi,Raman,1997-03-06,M,F,120000.00,4,Bachelors,Management,1,4,5-10 Miles
21837,131,Megan,Alexander,1977-05-09,M,F,80000.00,0,Partial College,Professional,0,2,2-5 Miles
21838,173,Gerald,Ruiz,1991-12-27,M,M,90000.00,0,Partial College,Professional,1,2,10+ Miles
21839,241,Billy,Diaz,1982-12-11,M,M,110000.00,4,Bachelors,Management,1,4,10+ Miles
21840,258,Stacey,Ma,1964-12-02,M,F,130000.00,4,Partial College,Professional,1,4,5-10 Miles
21841,278,Lindsay,Nath,1990-05-13,M,F,160000.00,4,Bachelors,Management,1,4,5-10 Miles
21842,147,Neil,Navarro,1985-02-12,M,M,100000.00,4,Bachelors,Management,1,1,10+ Miles
21843,158,Erica,He,1984-01-17,S,F,110000.00,4,Bachelors,Management,1,4,10+ Miles
21844,120,James,Long,1986-05-28,M,M,80000.00,2,Partial College,Professional,1,1,2-5 Miles
21845,184,Cameron,Miller,1977-05-10,M,M,100000.00,4,High School,Professional,0,3,2-5 Miles
21846,121,Kevin,Patterson,1990-01-30,M,M,110000.00,4,Partial College,Professional,1,4,10+ Miles
21847,249,Dominic,Madan,1989-05-31,S,M,130000.00,5,High School,Professional,0,1,0-1 Miles
21848,248,Jerry,Raje,1960-08-02,M,M,130000.00,5,Partial College,Professional,0,2,10+ Miles
21849,210,Todd,Chow,1967-03-17,M,M,80000.00,1,Partial College,Professional,1,2,10+ Miles
21850,197,Bruce,Subram,1975-07-27,M,M,80000.00,1,High School,Professional,0,3,2-5 Miles
21851,131,Stuart,Railson,1965-11-20,M,M,90000.00,1,High School,Professional,1,2,10+ Miles
21852,133,Eduardo,Johnson,1982-10-13,M,M,90000.00,1,High School,Professional,1,3,2-5 Miles
21853,175,Stacy,Gutierrez,1984-07-23,M,F,100000.00,4,Partial College,Professional,0,4,5-10 Miles
21854,247,Theresa,Schmidt,1987-09-18,M,F,130000.00,5,High School,Professional,1,3,10+ Miles
21855,276,Paula,Martin,1960-07-06,M,F,170000.00,5,Partial College,Management,0,4,10+ Miles
21856,242,Emmanuel,Sanchez,1982-02-05,M,M,120000.00,5,Partial College,Management,0,3,10+ Miles
21857,253,Jay,Dominguez,1964-06-14,S,M,150000.00,5,Bachelors,Management,0,3,0-1 Miles
21858,257,Curtis,Lin,1992-12-03,S,M,160000.00,5,High School,Management,0,4,0-1 Miles
21859,215,Monica,Kim,1980-07-03,S,F,70000.00,1,Partial High School,Skilled Manual,1,3,10+ Miles
21860,211,Jacquelyn,Gill,1984-11-18,M,F,80000.00,1,High School,Management,1,4,5-10 Miles
21861,199,Kari,Romero,1960-08-29,M,F,90000.00,1,High School,Management,1,3,10+ Miles
21862,206,Michele,Prasad,1962-01-05,M,F,90000.00,1,High School,Management,1,3,10+ Miles
21863,134,Shawna,Anand,1969-08-04,S,F,90000.00,1,Partial High School,Skilled Manual,1,4,10+ Miles
21864,231,Martin,Lopez,1963-05-29,S,M,100000.00,4,High School,Management,1,4,10+ Miles
21865,251,Kathryn,Andersen,1961-09-12,M,F,130000.00,5,High School,Management,1,4,10+ Miles
21866,226,Shannon,Zhu,1996-02-27,M,F,80000.00,0,Partial High School,Skilled Manual,0,2,5-10 Miles
21867,223,Michael,Ruggiero,1974-06-06,M,M,90000.00,0,Partial High School,Skilled Manual,1,2,10+ Miles
21868,153,Aimee,Ma,1981-10-13,M,F,100000.00,4,High School,Management,1,4,10+ Miles
21869,154,Tina,Prasad,1964-01-21,M,F,100000.00,4,Partial High School,Professional,1,4,5-10 Miles
